,ga4_page_path,ga4_sessions,path_split,domain,domainsub1,domainsub2,domainsub3,domainsub4
12161,https://impact.com/case-studies/gourmetgiftbaskets-com-case-study-affp-csp-imp-ev-nam-0424/,80.0,"['https:', '', 'impact.com', 'case-studies', 'gourmetgiftbaskets-com-case-study-affp-csp-imp-ev-nam-0424', '']",impact.com,case-studies,gourmetgiftbaskets-com-case-study-affp-csp-imp-ev-nam-0424,,
12176,https://impact.com/case-studies/corkcicle-case-study-affa-csb-imp-ev-nam-0122/,80.0,"['https:', '', 'impact.com', 'case-studies', 'corkcicle-case-study-affa-csb-imp-ev-nam-0122', '']",impact.com,case-studies,corkcicle-case-study-affa-csb-imp-ev-nam-0122,,
12327,https://impact.com/?utm_source=transactional&utm_campaign=mon_global_publisher_phishing_communication_22042024&utm_medium=email&utm_content=cta-logo&utm_term=master_brands_list&utm_id=365551,80.0,"['https:', '', 'impact.com', '?utm_source=transactional&utm_campaign=mon_global_publisher_phishing_communication_22042024&utm_medium=email&utm_content=cta-logo&utm_term=master_brands_list&utm_id=365551']",impact.com,?utm_source=transactional&utm_campaign=mon_global_publisher_phishing_communication_22042024&utm_medium=email&utm_content=cta-logo&utm_term=master_brands_list&utm_id=365551,,,
12392,https://impact.com/?utm_source=signaturesatori&utm_medium=email_signature&utm_campaign=iPX24%20agenda%20is%20live%20,80.0,"['https:', '', 'impact.com', '?utm_source=signaturesatori&utm_medium=email_signature&utm_campaign=iPX24%20agenda%20is%20live%20']",impact.com,?utm_source=signaturesatori&utm_medium=email_signature&utm_campaign=iPX24%20agenda%20is%20live%20,,,
12395,https://impact.com/?utm_source=retention&utm_campaign=thu_global_pubs_independenceday_seasonal_16052024&utm_medium=email&utm_content=cta-logo&utm_term=master_engaged_120days_table&utm_id=368495,80.0,"['https:', '', 'impact.com', '?utm_source=retention&utm_campaign=thu_global_pubs_independenceday_seasonal_16052024&utm_medium=email&utm_content=cta-logo&utm_term=master_engaged_120days_table&utm_id=368495']",impact.com,?utm_source=retention&utm_campaign=thu_global_pubs_independenceday_seasonal_16052024&utm_medium=email&utm_content=cta-logo&utm_term=master_engaged_120days_table&utm_id=368495,,,
12396,https://impact.com/?utm_source=mkto&utm_medium=owned-email-nurture&utm_campaign=nurture-6sense&utm_content=6sense-nurture&mkt_tok=MjgwLVhRUC05OTQAAAGTRPCdhzu1nO-GnfDniTOOJ9FHwWPHmgqvEihfnhDEbW4vlOgux9eMqFykHDIoHua3a4GljTP1lTiB-bDYYn60v1Ax1KwXj6dFA6Oz0o4Jv_Jd,80.0,"['https:', '', 'impact.com', '?utm_source=mkto&utm_medium=owned-email-nurture&utm_campaign=nurture-6sense&utm_content=6sense-nurture&mkt_tok=MjgwLVhRUC05OTQAAAGTRPCdhzu1nO-GnfDniTOOJ9FHwWPHmgqvEihfnhDEbW4vlOgux9eMqFykHDIoHua3a4GljTP1lTiB-bDYYn60v1Ax1KwXj6dFA6Oz0o4Jv_Jd']",impact.com,?utm_source=mkto&utm_medium=owned-email-nurture&utm_campaign=nurture-6sense&utm_content=6sense-nurture&mkt_tok=MjgwLVhRUC05OTQAAAGTRPCdhzu1nO-GnfDniTOOJ9FHwWPHmgqvEihfnhDEbW4vlOgux9eMqFykHDIoHua3a4GljTP1lTiB-bDYYn60v1Ax1KwXj6dFA6Oz0o4Jv_Jd,,,
12397,https://impact.com/?utm_source=educational&utm_campaign=wed_global_brands_nylas-beta_15052024&utm_medium=email&utm_content=cta-logo&utm_term=nylas_beta_1000_list&utm_id=368569,80.0,"['https:', '', 'impact.com', '?utm_source=educational&utm_campaign=wed_global_brands_nylas-beta_15052024&utm_medium=email&utm_content=cta-logo&utm_term=nylas_beta_1000_list&utm_id=368569']",impact.com,?utm_source=educational&utm_campaign=wed_global_brands_nylas-beta_15052024&utm_medium=email&utm_content=cta-logo&utm_term=nylas_beta_1000_list&utm_id=368569,,,
12398,https://impact.com/?utm_source=educational&utm_campaign=thu_global_brands_pxa-newsletter_16052024&utm_medium=email&utm_content=footer_text_legal-policy&utm_term=master_advertiser_list&utm_id=368660,80.0,"['https:', '', 'impact.com', '?utm_source=educational&utm_campaign=thu_global_brands_pxa-newsletter_16052024&utm_medium=email&utm_content=footer_text_legal-policy&utm_term=master_advertiser_list&utm_id=368660']",impact.com,?utm_source=educational&utm_campaign=thu_global_brands_pxa-newsletter_16052024&utm_medium=email&utm_content=footer_text_legal-policy&utm_term=master_advertiser_list&utm_id=368660,,,
12401,https://impact.com/?utm_campaign=The%20PR%20Net%20Newsletter&utm_medium=email&_hsenc=p2ANqtz-_v6gmAHpplBjfmdnZihNk3gRQ-U4_hfVNMUiGKBaT3NcoznArAD1NSeHETVodkg3yHvbUGuB-kz71FuAu2lA8LZ1Cszg&_hsmi=306404334&utm_content=306404334&utm_source=hs_email,80.0,"['https:', '', 'impact.com', '?utm_campaign=The%20PR%20Net%20Newsletter&utm_medium=email&_hsenc=p2ANqtz-_v6gmAHpplBjfmdnZihNk3gRQ-U4_hfVNMUiGKBaT3NcoznArAD1NSeHETVodkg3yHvbUGuB-kz71FuAu2lA8LZ1Cszg&_hsmi=306404334&utm_content=306404334&utm_source=hs_email']",impact.com,?utm_campaign=The%20PR%20Net%20Newsletter&utm_medium=email&_hsenc=p2ANqtz-_v6gmAHpplBjfmdnZihNk3gRQ-U4_hfVNMUiGKBaT3NcoznArAD1NSeHETVodkg3yHvbUGuB-kz71FuAu2lA8LZ1Cszg&_hsmi=306404334&utm_content=306404334&utm_source=hs_email,,,
12404,https://impact.com/?noTrack=true,80.0,"['https:', '', 'impact.com', '?noTrack=true']",impact.com,?noTrack=true,,,
12405,https://impact.com/?mutiny_preview=eyJhbGciOiJIUzI1NiJ9.eyJrZXkiOiI2NDAzZWJlMC1lMGIwLTRmYTUtYWViOS1mNzYwODM0ZTkyZWIiLCJpc3MiOiJmZDBmNTM1NjIwNmRlYjAxIiwiY29tcGFueV9pZCI6ImZkMGY1MzU2MjA2ZGViMDEiLCJleHBlcmllbmNlX2lkIjoiNDFiY2VkZGItOTc1MC00YjJlLWI1YzYtODNiYWFjMmNlNTI0IiwidmFyaWF0aW9uX2lkIjoiNmI5YjMxNGMtZTYzZC00MTczLTkyNjItNDlmNjNmYTBiYzg4IiwiZXhwIjoxNzIwMjc4NTEwLCJ2YXJpYWJsZV9vdmVycmlkZXMiOnsiY29tcGFueSI6eyJzaXhfc2Vuc2UiOnsibmFtZSI6IjZzZW5zZSJ9fX19.eVVfl8V0uKQeEzz4Dm6a0Ib9rHsLGlwS7UbPAl3fM9I,80.0,"['https:', '', 'impact.com', '?mutiny_preview=eyJhbGciOiJIUzI1NiJ9.eyJrZXkiOiI2NDAzZWJlMC1lMGIwLTRmYTUtYWViOS1mNzYwODM0ZTkyZWIiLCJpc3MiOiJmZDBmNTM1NjIwNmRlYjAxIiwiY29tcGFueV9pZCI6ImZkMGY1MzU2MjA2ZGViMDEiLCJleHBlcmllbmNlX2lkIjoiNDFiY2VkZGItOTc1MC00YjJlLWI1YzYtODNiYWFjMmNlNTI0IiwidmFyaWF0aW9uX2lkIjoiNmI5YjMxNGMtZTYzZC00MTczLTkyNjItNDlmNjNmYTBiYzg4IiwiZXhwIjoxNzIwMjc4NTEwLCJ2YXJpYWJsZV9vdmVycmlkZXMiOnsiY29tcGFueSI6eyJzaXhfc2Vuc2UiOnsibmFtZSI6IjZzZW5zZSJ9fX19.eVVfl8V0uKQeEzz4Dm6a0Ib9rHsLGlwS7UbPAl3fM9I']",impact.com,?mutiny_preview=eyJhbGciOiJIUzI1NiJ9.eyJrZXkiOiI2NDAzZWJlMC1lMGIwLTRmYTUtYWViOS1mNzYwODM0ZTkyZWIiLCJpc3MiOiJmZDBmNTM1NjIwNmRlYjAxIiwiY29tcGFueV9pZCI6ImZkMGY1MzU2MjA2ZGViMDEiLCJleHBlcmllbmNlX2lkIjoiNDFiY2VkZGItOTc1MC00YjJlLWI1YzYtODNiYWFjMmNlNTI0IiwidmFyaWF0aW9uX2lkIjoiNmI5YjMxNGMtZTYzZC00MTczLTkyNjItNDlmNjNmYTBiYzg4IiwiZXhwIjoxNzIwMjc4NTEwLCJ2YXJpYWJsZV9vdmVycmlkZXMiOnsiY29tcGFueSI6eyJzaXhfc2Vuc2UiOnsibmFtZSI6IjZzZW5zZSJ9fX19.eVVfl8V0uKQeEzz4Dm6a0Ib9rHsLGlwS7UbPAl3fM9I,,,
12407,https://impact.com/?irclickid=UThQsqTqcxyPT3AQPU2%3A0SfvUkHTcT014Rb1Us0&irgwc=1&mpid=2491208,80.0,"['https:', '', 'impact.com', '?irclickid=UThQsqTqcxyPT3AQPU2%3A0SfvUkHTcT014Rb1Us0&irgwc=1&mpid=2491208']",impact.com,?irclickid=UThQsqTqcxyPT3AQPU2%3A0SfvUkHTcT014Rb1Us0&irgwc=1&mpid=2491208,,,
12408,https://impact.com/?irclickid=1uHXPy0AyxyKUm0UFpxj9xLfUkHXCDQMCzlRVk0&irgwc=1&mpid=3476091,80.0,"['https:', '', 'impact.com', '?irclickid=1uHXPy0AyxyKUm0UFpxj9xLfUkHXCDQMCzlRVk0&irgwc=1&mpid=3476091']",impact.com,?irclickid=1uHXPy0AyxyKUm0UFpxj9xLfUkHXCDQMCzlRVk0&irgwc=1&mpid=3476091,,,
12409,https://impact.com/?_gl=xxxxxxxxxxxxxxxxxx&gclid=CjwKCAjw5v2wBhBrEiwAXDDoJa-97wBPdymOgUkQgqMdFV6WqbvGUAc9ZndkjXKJGv3wwb0as7TR6RoCKTIQAvD_BwE,80.0,"['https:', '', 'impact.com', '?_gl=xxxxxxxxxxxxxxxxxx&gclid=CjwKCAjw5v2wBhBrEiwAXDDoJa-97wBPdymOgUkQgqMdFV6WqbvGUAc9ZndkjXKJGv3wwb0as7TR6RoCKTIQAvD_BwE']",impact.com,?_gl=xxxxxxxxxxxxxxxxxx&gclid=CjwKCAjw5v2wBhBrEiwAXDDoJa-97wBPdymOgUkQgqMdFV6WqbvGUAc9ZndkjXKJGv3wwb0as7TR6RoCKTIQAvD_BwE,,,
12411,https://impact.com/?_gl=xxxxxxxxxxxxxxxxxx&gclid=CjwKCAjw57exBhAsEiwAaIxaZtm8fO8dyaDgALJ6mQeU9wvOC9vnsYsO_Pt6IJ2tU8LtaiXetmQHERoCYI8QAvD_BwE,80.0,"['https:', '', 'impact.com', '?_gl=xxxxxxxxxxxxxxxxxx&gclid=CjwKCAjw57exBhAsEiwAaIxaZtm8fO8dyaDgALJ6mQeU9wvOC9vnsYsO_Pt6IJ2tU8LtaiXetmQHERoCYI8QAvD_BwE']",impact.com,?_gl=xxxxxxxxxxxxxxxxxx&gclid=CjwKCAjw57exBhAsEiwAaIxaZtm8fO8dyaDgALJ6mQeU9wvOC9vnsYsO_Pt6IJ2tU8LtaiXetmQHERoCYI8QAvD_BwE,,,
12412,https://impact.com/?_gl=xxxxxxxxxxxxxxxxxx&gclid=Cj0KCQjw0MexBhD3ARIsAEI3WHKn-Ac11kgaZzXR0yNSeHJricf54sF4Xh78TbVjm3wB7f4RjbQOsCgaAug2EALw_wcB,80.0,"['https:', '', 'impact.com', '?_gl=xxxxxxxxxxxxxxxxxx&gclid=Cj0KCQjw0MexBhD3ARIsAEI3WHKn-Ac11kgaZzXR0yNSeHJricf54sF4Xh78TbVjm3wB7f4RjbQOsCgaAug2EALw_wcB']",impact.com,?_gl=xxxxxxxxxxxxxxxxxx&gclid=Cj0KCQjw0MexBhD3ARIsAEI3WHKn-Ac11kgaZzXR0yNSeHJricf54sF4Xh78TbVjm3wB7f4RjbQOsCgaAug2EALw_wcB,,,
12413,https://impact.com/?_gl=xxxxxxxxxxxxxxxxx&gclid=CjwKCAjwrIixBhBbEiwACEqDJV-1jULFQFCxWK4U0jQqQAXjoY63fcXOcHImrjSLgjaG9sMFa34MPRoCo-wQAvD_BwE,80.0,"['https:', '', 'impact.com', '?_gl=xxxxxxxxxxxxxxxxx&gclid=CjwKCAjwrIixBhBbEiwACEqDJV-1jULFQFCxWK4U0jQqQAXjoY63fcXOcHImrjSLgjaG9sMFa34MPRoCo-wQAvD_BwE']",impact.com,?_gl=xxxxxxxxxxxxxxxxx&gclid=CjwKCAjwrIixBhBbEiwACEqDJV-1jULFQFCxWK4U0jQqQAXjoY63fcXOcHImrjSLgjaG9sMFa34MPRoCo-wQAvD_BwE,,,
12474,https://impact.com/influencer/5-influencer-marketing-trends-2024/?utm_source=google&utm_medium=cpc&utm_campaign=21047235298&utm_content=691643537027&utm_term=-&gad_source=1&gclid=CjwKCAjwuJ2xBhA3EiwAMVjkVCF-n4yvuM_EEoft2c17dkVsbRXHE-fXFWz1t_CRq2yg-AvKgHPtTxoCjl8QAvD_BwE,80.0,"['https:', '', 'impact.com', 'influencer', '5-influencer-marketing-trends-2024', '?utm_source=google&utm_medium=cpc&utm_campaign=21047235298&utm_content=691643537027&utm_term=-&gad_source=1&gclid=CjwKCAjwuJ2xBhA3EiwAMVjkVCF-n4yvuM_EEoft2c17dkVsbRXHE-fXFWz1t_CRq2yg-AvKgHPtTxoCjl8QAvD_BwE']",impact.com,influencer,5-influencer-marketing-trends-2024,?utm_source=google&utm_medium=cpc&utm_campaign=21047235298&utm_content=691643537027&utm_term=-&gad_source=1&gclid=CjwKCAjwuJ2xBhA3EiwAMVjkVCF-n4yvuM_EEoft2c17dkVsbRXHE-fXFWz1t_CRq2yg-AvKgHPtTxoCjl8QAvD_BwE,
12481,https://impact.com/influencer/5-influencer-marketing-trends-2024/?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-ALL-EARLYSTAGE-WEBSITE_CONV-TOFU-DemoLP-20231215-NA_EarlyStage_InfluencerTrends2024-6484336837777-6484336838577&utm_content=InfluencerTrends2024LP_TOFU_influencerfriendscellphone_ff633d_inflmarketingtrends2024_image_20231211-fb-Facebook_Mobile_Feed&fbclid=IwAR2RyKVX5B3-xYYzKNqtLlQKWmdUw7q1L7ZuHILhl07CHJIbv4C8_gNp7WA_aem_AbBSqMBlAcQcEW0ykObGpXcuWxPx3qaQRdMiMbs9KaS-LKUPXCyPC1RmxPcaw1xM18GV2zgThaVTATU7I4L0gAfi&campaign_id=6484336838577&ad_id=6484336839177,80.0,"['https:', '', 'impact.com', 'influencer', '5-influencer-marketing-trends-2024', '?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-ALL-EARLYSTAGE-WEBSITE_CONV-TOFU-DemoLP-20231215-NA_EarlyStage_InfluencerTrends2024-6484336837777-6484336838577&utm_content=InfluencerTrends2024LP_TOFU_influencerfriendscellphone_ff633d_inflmarketingtrends2024_image_20231211-fb-Facebook_Mobile_Feed&fbclid=IwAR2RyKVX5B3-xYYzKNqtLlQKWmdUw7q1L7ZuHILhl07CHJIbv4C8_gNp7WA_aem_AbBSqMBlAcQcEW0ykObGpXcuWxPx3qaQRdMiMbs9KaS-LKUPXCyPC1RmxPcaw1xM18GV2zgThaVTATU7I4L0gAfi&campaign_id=6484336838577&ad_id=6484336839177']",impact.com,influencer,5-influencer-marketing-trends-2024,?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-ALL-EARLYSTAGE-WEBSITE_CONV-TOFU-DemoLP-20231215-NA_EarlyStage_InfluencerTrends2024-6484336837777-6484336838577&utm_content=InfluencerTrends2024LP_TOFU_influencerfriendscellphone_ff633d_inflmarketingtrends2024_image_20231211-fb-Facebook_Mobile_Feed&fbclid=IwAR2RyKVX5B3-xYYzKNqtLlQKWmdUw7q1L7ZuHILhl07CHJIbv4C8_gNp7WA_aem_AbBSqMBlAcQcEW0ykObGpXcuWxPx3qaQRdMiMbs9KaS-LKUPXCyPC1RmxPcaw1xM18GV2zgThaVTATU7I4L0gAfi&campaign_id=6484336838577&ad_id=6484336839177,
12496,https://impact.com/influencer-marketing/managed-services/?_gl=xxxxxxxxxxxxxxxxxx&gclid=CjwKCAjwl4yyBhAgEiwADSEjeO7UAOPlJ8cGMvcnGDjMns20h13u6nVw-YbmAIzMjPe47mwc5pEdIRoCfjMQAvD_BwE,80.0,"['https:', '', 'impact.com', 'influencer-marketing', 'managed-services', '?_gl=xxxxxxxxxxxxxxxxxx&gclid=CjwKCAjwl4yyBhAgEiwADSEjeO7UAOPlJ8cGMvcnGDjMns20h13u6nVw-YbmAIzMjPe47mwc5pEdIRoCfjMQAvD_BwE']",impact.com,influencer-marketing,managed-services,?_gl=xxxxxxxxxxxxxxxxxx&gclid=CjwKCAjwl4yyBhAgEiwADSEjeO7UAOPlJ8cGMvcnGDjMns20h13u6nVw-YbmAIzMjPe47mwc5pEdIRoCfjMQAvD_BwE,
12517,https://impact.com/influencer/5-influencer-marketing-trends-2024/?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-PRIMER-LATESTAGE-WEBSITE_CONV-TOFU-DemoLP-20240312-NA_PRIMER%2BEarlyStage%2BNOTinCRM__AllDemoTYP_TOFU_20240312%20-%20Copy-6513935902777-6513942701377&utm_content=InfluencerTrends2024LP_TOFU_influencerfriendscellphone_ff633d_inflmarketingtrends2024_image_20231211%20-%20Copy-fb-Facebook_Right_Column&fbclid=IwAR0WAbzpOkE94c5yTYg6Qa_mJuIRE-p4gyrBSd4FnPMIuZPUVwFZSq5vRVU_aem_AVd2WFm5ipMPOuHZNRKpFGo-FQ8XdLv9xtVPBBwV9Ip8_hnIpGGDJx78CmiUltyx8GuFRpNt24JPP-NkHjKS6tuP,80.0,"['https:', '', 'impact.com', 'influencer', '5-influencer-marketing-trends-2024', '?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-PRIMER-LATESTAGE-WEBSITE_CONV-TOFU-DemoLP-20240312-NA_PRIMER%2BEarlyStage%2BNOTinCRM__AllDemoTYP_TOFU_20240312%20-%20Copy-6513935902777-6513942701377&utm_content=InfluencerTrends2024LP_TOFU_influencerfriendscellphone_ff633d_inflmarketingtrends2024_image_20231211%20-%20Copy-fb-Facebook_Right_Column&fbclid=IwAR0WAbzpOkE94c5yTYg6Qa_mJuIRE-p4gyrBSd4FnPMIuZPUVwFZSq5vRVU_aem_AVd2WFm5ipMPOuHZNRKpFGo-FQ8XdLv9xtVPBBwV9Ip8_hnIpGGDJx78CmiUltyx8GuFRpNt24JPP-NkHjKS6tuP']",impact.com,influencer,5-influencer-marketing-trends-2024,?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-PRIMER-LATESTAGE-WEBSITE_CONV-TOFU-DemoLP-20240312-NA_PRIMER%2BEarlyStage%2BNOTinCRM__AllDemoTYP_TOFU_20240312%20-%20Copy-6513935902777-6513942701377&utm_content=InfluencerTrends2024LP_TOFU_influencerfriendscellphone_ff633d_inflmarketingtrends2024_image_20231211%20-%20Copy-fb-Facebook_Right_Column&fbclid=IwAR0WAbzpOkE94c5yTYg6Qa_mJuIRE-p4gyrBSd4FnPMIuZPUVwFZSq5vRVU_aem_AVd2WFm5ipMPOuHZNRKpFGo-FQ8XdLv9xtVPBBwV9Ip8_hnIpGGDJx78CmiUltyx8GuFRpNt24JPP-NkHjKS6tuP,
12520,https://impact.com/influencer/5-influencer-marketing-trends-2024/?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-ALL-WebVisitors-WEBSITE_CONV-TOFU-DemoLP-20240516-NA_+WebVisitors-6535781895377-6535781899377&utm_content=InfluencerTrends2024LP_TOFU_kartracer2024_fe3018_inflmarketingtrends2024_image_20231211-ig-Instagram_Feed&campaign_id=6535781899377&ad_id=6535781900377,80.0,"['https:', '', 'impact.com', 'influencer', '5-influencer-marketing-trends-2024', '?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-ALL-WebVisitors-WEBSITE_CONV-TOFU-DemoLP-20240516-NA_+WebVisitors-6535781895377-6535781899377&utm_content=InfluencerTrends2024LP_TOFU_kartracer2024_fe3018_inflmarketingtrends2024_image_20231211-ig-Instagram_Feed&campaign_id=6535781899377&ad_id=6535781900377']",impact.com,influencer,5-influencer-marketing-trends-2024,?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-ALL-WebVisitors-WEBSITE_CONV-TOFU-DemoLP-20240516-NA_+WebVisitors-6535781895377-6535781899377&utm_content=InfluencerTrends2024LP_TOFU_kartracer2024_fe3018_inflmarketingtrends2024_image_20231211-ig-Instagram_Feed&campaign_id=6535781899377&ad_id=6535781900377,
12524,https://impact.com/influencer/5-influencer-marketing-trends-2024/?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-ALL-EARLYSTAGE-WEBSITE_CONV-TOFU-DemoLP-20231215-NA_EarlyStage_InfluencerTrends2024-6484336837777-6484336838577&utm_content=InfluencerTrends2024LP_TOFU_kartracer2024_fe3018_inflmarketingtrends2024_image_20231211-ig-Instagram_Feed&fbclid=PAAaYbYyZ7KelpyGE0hD9yOVT6umWnbtXMkmymcrGteOn8f7VxhOI_biBUxto_aem_AadD4NEesIQLFa9Tk1uvrbwa1SnKtWi67TInIxI_kcLfUkBDlZSbv9T-V3jmpi5liW7izlVax8Q9pOhV8y1miEY4&campaign_id=6484336838577&ad_id=6484336838177,80.0,"['https:', '', 'impact.com', 'influencer', '5-influencer-marketing-trends-2024', '?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-ALL-EARLYSTAGE-WEBSITE_CONV-TOFU-DemoLP-20231215-NA_EarlyStage_InfluencerTrends2024-6484336837777-6484336838577&utm_content=InfluencerTrends2024LP_TOFU_kartracer2024_fe3018_inflmarketingtrends2024_image_20231211-ig-Instagram_Feed&fbclid=PAAaYbYyZ7KelpyGE0hD9yOVT6umWnbtXMkmymcrGteOn8f7VxhOI_biBUxto_aem_AadD4NEesIQLFa9Tk1uvrbwa1SnKtWi67TInIxI_kcLfUkBDlZSbv9T-V3jmpi5liW7izlVax8Q9pOhV8y1miEY4&campaign_id=6484336838577&ad_id=6484336838177']",impact.com,influencer,5-influencer-marketing-trends-2024,?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-ALL-EARLYSTAGE-WEBSITE_CONV-TOFU-DemoLP-20231215-NA_EarlyStage_InfluencerTrends2024-6484336837777-6484336838577&utm_content=InfluencerTrends2024LP_TOFU_kartracer2024_fe3018_inflmarketingtrends2024_image_20231211-ig-Instagram_Feed&fbclid=PAAaYbYyZ7KelpyGE0hD9yOVT6umWnbtXMkmymcrGteOn8f7VxhOI_biBUxto_aem_AadD4NEesIQLFa9Tk1uvrbwa1SnKtWi67TInIxI_kcLfUkBDlZSbv9T-V3jmpi5liW7izlVax8Q9pOhV8y1miEY4&campaign_id=6484336838577&ad_id=6484336838177,
12569,https://impact.com/infographics/how-to-manage-influencers-infl-info-imp-ed-nam-0120/?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-ALL-BROADTARGETING-LEAD_GENERATION_TYP-TOFU-DemoLP-20240311-NA_BroadTargeting_InfluencerPartnerships2024LP+-+General+TYP+Conv.-6513662377177-6513662378577&utm_content=InfluencerPartnerships2024LP_TOFU_carousellifecyclev3_ffffff_howtomanagethefulllife_image_20240306+-+Copy-an-an&fbclid=IwAR0u4kj5IZ_KOYbF4RjseSTA3zMMG2-iVJuEHBfN0i1jSVkhp_L3_V0RHVk_aem_AcDji0RzoYdF4OujEPzAALP0OE3i_Hdd67AbbItK9vavikribMMJFJdeHr6p1Ap-Bn2X9GC3lELQOxHo4aLpMzgY&campaign_id=6513662378577&ad_id=6513663269577,80.0,"['https:', '', 'impact.com', 'infographics', 'how-to-manage-influencers-infl-info-imp-ed-nam-0120', '?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-ALL-BROADTARGETING-LEAD_GENERATION_TYP-TOFU-DemoLP-20240311-NA_BroadTargeting_InfluencerPartnerships2024LP+-+General+TYP+Conv.-6513662377177-6513662378577&utm_content=InfluencerPartnerships2024LP_TOFU_carousellifecyclev3_ffffff_howtomanagethefulllife_image_20240306+-+Copy-an-an&fbclid=IwAR0u4kj5IZ_KOYbF4RjseSTA3zMMG2-iVJuEHBfN0i1jSVkhp_L3_V0RHVk_aem_AcDji0RzoYdF4OujEPzAALP0OE3i_Hdd67AbbItK9vavikribMMJFJdeHr6p1Ap-Bn2X9GC3lELQOxHo4aLpMzgY&campaign_id=6513662378577&ad_id=6513663269577']",impact.com,infographics,how-to-manage-influencers-infl-info-imp-ed-nam-0120,?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-ALL-BROADTARGETING-LEAD_GENERATION_TYP-TOFU-DemoLP-20240311-NA_BroadTargeting_InfluencerPartnerships2024LP+-+General+TYP+Conv.-6513662377177-6513662378577&utm_content=InfluencerPartnerships2024LP_TOFU_carousellifecyclev3_ffffff_howtomanagethefulllife_image_20240306+-+Copy-an-an&fbclid=IwAR0u4kj5IZ_KOYbF4RjseSTA3zMMG2-iVJuEHBfN0i1jSVkhp_L3_V0RHVk_aem_AcDji0RzoYdF4OujEPzAALP0OE3i_Hdd67AbbItK9vavikribMMJFJdeHr6p1Ap-Bn2X9GC3lELQOxHo4aLpMzgY&campaign_id=6513662378577&ad_id=6513663269577,
12577,https://impact.com/influencer/seven-ways-to-pay-influencers/?irclickid=Ulnz2cVPIxyPWhiQqQSoM095UkHVui2CGVCuVU0&irgwc=1&mpid=4292179,80.0,"['https:', '', 'impact.com', 'influencer', 'seven-ways-to-pay-influencers', '?irclickid=Ulnz2cVPIxyPWhiQqQSoM095UkHVui2CGVCuVU0&irgwc=1&mpid=4292179']",impact.com,influencer,seven-ways-to-pay-influencers,?irclickid=Ulnz2cVPIxyPWhiQqQSoM095UkHVui2CGVCuVU0&irgwc=1&mpid=4292179,
12597,https://impact.com/influencer/major-media-publishers-can-learn-from-influencers/,80.0,"['https:', '', 'impact.com', 'influencer', 'major-media-publishers-can-learn-from-influencers', '']",impact.com,influencer,major-media-publishers-can-learn-from-influencers,,
12609,https://impact.com/influencer/influencer-marketing-trends-to-watch-in-2023/,80.0,"['https:', '', 'impact.com', 'influencer', 'influencer-marketing-trends-to-watch-in-2023', '']",impact.com,influencer,influencer-marketing-trends-to-watch-in-2023,,
12615,https://impact.com/influencer/how-to-thrive-when-marketing-spend-dries-up/,80.0,"['https:', '', 'impact.com', 'influencer', 'how-to-thrive-when-marketing-spend-dries-up', '']",impact.com,influencer,how-to-thrive-when-marketing-spend-dries-up,,
