Day,Week,Account name,Customer ID,Currency code,Cost,Clicks,Impr.
2017-01-05,2017-01-02,SaaSquatch,440-735-6734,CAD,20.29,26,"3,595"
2017-01-06,2017-01-02,Impact Radius,278-804-3504,USD,216.79,25,"3,011"
2017-01-06,2017-01-02,SaaSquatch,440-735-6734,CAD,11.28,23,"5,387"
2017-01-07,2017-01-02,Impact Radius,278-804-3504,USD,120.30,15,"1,097"
2017-01-08,2017-01-02,Impact Radius,278-804-3504,USD,125.71,16,"1,384"
2017-01-09,2017-01-09,Impact Radius,278-804-3504,USD,378.57,38,"3,568"
2017-01-09,2017-01-09,SaaSquatch,440-735-6734,CAD,20.50,23,"3,989"
2017-01-10,2017-01-09,Impact Radius,278-804-3504,USD,279.11,29,"3,746"
2017-01-10,2017-01-09,SaaSquatch,440-735-6734,CAD,12.41,30,"3,914"
2017-01-11,2017-01-09,Impact Radius,278-804-3504,USD,321.63,33,"3,754"
2017-01-11,2017-01-09,SaaSquatch,440-735-6734,CAD,18.85,15,"3,444"
2017-01-12,2017-01-09,Impact Radius,278-804-3504,USD,407.37,34,"3,605"
2017-01-12,2017-01-09,SaaSquatch,440-735-6734,CAD,6.55,17,"3,537"
2017-01-13,2017-01-09,Impact Radius,278-804-3504,USD,233.45,25,"2,747"
2017-01-13,2017-01-09,SaaSquatch,440-735-6734,CAD,12.11,17,"3,556"
2017-01-14,2017-01-09,Impact Radius,278-804-3504,USD,126.29,12,"1,202"
2017-01-15,2017-01-09,Impact Radius,278-804-3504,USD,152.71,12,"1,411"
2017-01-16,2017-01-16,Impact Radius,278-804-3504,USD,320.38,31,"2,688"
2017-01-16,2017-01-16,SaaSquatch,440-735-6734,CAD,19.11,24,"3,894"
2017-01-17,2017-01-16,Impact Radius,278-804-3504,USD,319.83,35,"3,929"
2017-01-17,2017-01-16,SaaSquatch,440-735-6734,CAD,17.62,20,"3,617"
2017-01-18,2017-01-16,Impact Radius,278-804-3504,USD,322.37,36,"4,035"
2017-01-18,2017-01-16,SaaSquatch,440-735-6734,CAD,14.01,23,"3,829"
2017-01-19,2017-01-16,Impact Radius,278-804-3504,USD,366.26,33,"3,663"
2017-01-19,2017-01-16,SaaSquatch,440-735-6734,CAD,11.81,18,"2,903"
2017-01-20,2017-01-16,Impact Radius,278-804-3504,USD,271.94,25,"2,717"
2017-01-20,2017-01-16,SaaSquatch,440-735-6734,CAD,5.51,12,"1,651"
2017-01-21,2017-01-16,Impact Radius,278-804-3504,USD,123.42,12,"1,174"
2017-01-22,2017-01-16,Impact Radius,278-804-3504,USD,95.01,13,"1,511"
2017-01-23,2017-01-23,Impact Radius,278-804-3504,USD,255.96,32,"3,648"
2017-01-23,2017-01-23,SaaSquatch,440-735-6734,CAD,6.84,11,"1,419"
2017-01-24,2017-01-23,Impact Radius,278-804-3504,USD,211.98,24,"3,855"
2017-01-24,2017-01-23,SaaSquatch,440-735-6734,CAD,3.52,8,"1,199"
2017-01-25,2017-01-23,Impact Radius,278-804-3504,USD,421.23,36,"3,828"
2017-01-25,2017-01-23,SaaSquatch,440-735-6734,CAD,5.55,6,867
2017-01-26,2017-01-23,Impact Radius,278-804-3504,USD,288.26,31,"3,431"
2017-01-26,2017-01-23,SaaSquatch,440-735-6734,CAD,2.65,7,"2,703"
2017-01-27,2017-01-23,Impact Radius,278-804-3504,USD,394.08,35,"2,925"
2017-01-27,2017-01-23,SaaSquatch,440-735-6734,CAD,2.74,8,838
2017-01-28,2017-01-23,Impact Radius,278-804-3504,USD,86.47,9,"1,260"
2017-01-29,2017-01-23,Impact Radius,278-804-3504,USD,214.72,21,"1,589"
2017-01-30,2017-01-30,Impact Radius,278-804-3504,USD,408.59,41,"3,707"
2017-01-30,2017-01-30,SaaSquatch,440-735-6734,CAD,1.02,3,833
2017-01-31,2017-01-30,Impact Radius,278-804-3504,USD,435.37,41,"4,217"
2017-01-31,2017-01-30,SaaSquatch,440-735-6734,CAD,3.08,6,664
2017-02-01,2017-01-30,Impact Radius,278-804-3504,USD,403.78,41,"4,164"
2017-02-01,2017-01-30,SaaSquatch,440-735-6734,CAD,8.11,9,"1,031"
2017-02-02,2017-01-30,Impact Radius,278-804-3504,USD,276.26,31,"3,565"
2017-02-02,2017-01-30,SaaSquatch,440-735-6734,CAD,6.46,5,"1,554"
2017-02-03,2017-01-30,Impact Radius,278-804-3504,USD,407.85,37,"3,178"
2017-02-03,2017-01-30,SaaSquatch,440-735-6734,CAD,6.59,8,"2,156"
2017-02-04,2017-01-30,Impact Radius,278-804-3504,USD,155.63,16,"1,434"
2017-02-05,2017-01-30,Impact Radius,278-804-3504,USD,145.96,14,"1,469"
2017-02-06,2017-02-06,Impact Radius,278-804-3504,USD,433.71,42,"4,257"
2017-02-06,2017-02-06,SaaSquatch,440-735-6734,CAD,3.78,6,704
2017-02-07,2017-02-06,Impact Radius,278-804-3504,USD,581.89,58,"4,462"
2017-02-07,2017-02-06,SaaSquatch,440-735-6734,CAD,3.98,8,"2,154"
2017-02-08,2017-02-06,Impact Radius,278-804-3504,USD,453.68,47,"4,390"
2017-02-08,2017-02-06,SaaSquatch,440-735-6734,CAD,1.82,5,366
2017-02-09,2017-02-06,Impact Radius,278-804-3504,USD,394.81,38,"3,943"
2017-02-09,2017-02-06,SaaSquatch,440-735-6734,CAD,7.03,7,254
2017-02-10,2017-02-06,Impact Radius,278-804-3504,USD,327.29,32,"3,271"
2017-02-10,2017-02-06,SaaSquatch,440-735-6734,CAD,2.86,6,885
2017-02-11,2017-02-06,Impact Radius,278-804-3504,USD,102.93,12,"1,387"
2017-02-12,2017-02-06,Impact Radius,278-804-3504,USD,231.72,29,"1,871"
2017-02-13,2017-02-13,Impact Radius,278-804-3504,USD,461.62,44,"4,087"
2017-02-13,2017-02-13,SaaSquatch,440-735-6734,CAD,2.82,5,"1,150"
2017-02-14,2017-02-13,Impact Radius,278-804-3504,USD,308.40,34,"4,097"
2017-02-14,2017-02-13,SaaSquatch,440-735-6734,CAD,4.71,3,979
2017-02-15,2017-02-13,Impact Radius,278-804-3504,USD,372.59,40,"4,203"
2017-02-15,2017-02-13,SaaSquatch,440-735-6734,CAD,1.00,4,977
2017-02-16,2017-02-13,Impact Radius,278-804-3504,USD,312.24,32,"3,675"
2017-02-16,2017-02-13,SaaSquatch,440-735-6734,CAD,0.49,1,150
2017-02-17,2017-02-13,Impact Radius,278-804-3504,USD,303.70,37,"2,744"
2017-02-17,2017-02-13,SaaSquatch,440-735-6734,CAD,6.47,6,"1,502"
2017-02-18,2017-02-13,Impact Radius,278-804-3504,USD,117.00,12,"1,205"
2017-02-19,2017-02-13,Impact Radius,278-804-3504,USD,94.88,11,"1,479"
2017-02-20,2017-02-20,Impact Radius,278-804-3504,USD,404.72,39,"3,117"
2017-02-20,2017-02-20,SaaSquatch,440-735-6734,CAD,4.77,10,"1,234"
2017-02-21,2017-02-20,Impact Radius,278-804-3504,USD,324.12,32,"4,318"
2017-02-21,2017-02-20,SaaSquatch,440-735-6734,CAD,5.93,11,"2,285"
2017-02-22,2017-02-20,Impact Radius,278-804-3504,USD,308.29,37,"4,741"
2017-02-22,2017-02-20,SaaSquatch,440-735-6734,CAD,7.51,12,"1,304"
2017-02-23,2017-02-20,Impact Radius,278-804-3504,USD,411.47,40,"4,052"
2017-02-23,2017-02-20,SaaSquatch,440-735-6734,CAD,2.89,8,529
2017-02-24,2017-02-20,Impact Radius,278-804-3504,USD,284.76,27,"3,085"
2017-02-24,2017-02-20,SaaSquatch,440-735-6734,CAD,3.24,4,628
2017-02-25,2017-02-20,Impact Radius,278-804-3504,USD,105.85,12,"1,394"
2017-02-26,2017-02-20,Impact Radius,278-804-3504,USD,257.00,28,"1,799"
2017-02-27,2017-02-27,Impact Radius,278-804-3504,USD,359.24,40,"3,931"
2017-02-27,2017-02-27,SaaSquatch,440-735-6734,CAD,4.86,9,955
2017-02-28,2017-02-27,Impact Radius,278-804-3504,USD,368.89,44,"4,241"
2017-02-28,2017-02-27,SaaSquatch,440-735-6734,CAD,2.88,5,447
2017-03-01,2017-02-27,Impact Radius,278-804-3504,USD,497.24,51,"4,289"
2017-03-01,2017-02-27,SaaSquatch,440-735-6734,CAD,4.35,13,"1,154"
2017-03-02,2017-02-27,Impact Radius,278-804-3504,USD,449.69,45,"4,296"
2017-03-02,2017-02-27,SaaSquatch,440-735-6734,CAD,2.15,10,699
2017-03-03,2017-02-27,Impact Radius,278-804-3504,USD,448.05,45,"3,345"
2017-03-03,2017-02-27,SaaSquatch,440-735-6734,CAD,4.20,13,"1,069"
2017-03-04,2017-02-27,Impact Radius,278-804-3504,USD,167.89,22,"1,436"
2017-03-05,2017-02-27,Impact Radius,278-804-3504,USD,149.61,20,"1,946"
2017-03-06,2017-03-06,Impact Radius,278-804-3504,USD,393.22,41,"4,690"
2017-03-06,2017-03-06,SaaSquatch,440-735-6734,CAD,6.04,10,"1,704"
2017-03-07,2017-03-06,Impact Radius,278-804-3504,USD,455.81,50,"4,570"
2017-03-07,2017-03-06,SaaSquatch,440-735-6734,CAD,11.04,19,"1,891"
2017-03-08,2017-03-06,Impact Radius,278-804-3504,USD,359.87,38,"4,277"
2017-03-08,2017-03-06,SaaSquatch,440-735-6734,CAD,0.41,3,"1,548"
2017-03-09,2017-03-06,Impact Radius,278-804-3504,USD,444.78,39,"4,369"
2017-03-09,2017-03-06,SaaSquatch,440-735-6734,CAD,3.39,9,825
2017-03-10,2017-03-06,Impact Radius,278-804-3504,USD,430.92,40,"3,460"
2017-03-10,2017-03-06,SaaSquatch,440-735-6734,CAD,3.16,6,870
2017-03-11,2017-03-06,Impact Radius,278-804-3504,USD,210.18,21,"1,288"
2017-03-12,2017-03-06,Impact Radius,278-804-3504,USD,262.46,25,"1,779"
2017-03-13,2017-03-13,Impact Radius,278-804-3504,USD,344.73,37,"4,434"
2017-03-13,2017-03-13,SaaSquatch,440-735-6734,CAD,8.77,13,"1,928"
2017-03-14,2017-03-13,Impact Radius,278-804-3504,USD,394.60,47,"4,257"
2017-03-14,2017-03-13,SaaSquatch,440-735-6734,CAD,9.10,18,"2,303"
2017-03-15,2017-03-13,Impact Radius,278-804-3504,USD,451.04,52,"4,262"
2017-03-15,2017-03-13,SaaSquatch,440-735-6734,CAD,7.44,12,"1,836"
2017-03-16,2017-03-13,Impact Radius,278-804-3504,USD,487.08,45,"3,963"
2017-03-16,2017-03-13,SaaSquatch,440-735-6734,CAD,5.27,8,870
2017-03-17,2017-03-13,Impact Radius,278-804-3504,USD,315.19,32,"3,097"
2017-03-17,2017-03-13,SaaSquatch,440-735-6734,CAD,5.74,7,"1,530"
2017-03-18,2017-03-13,Impact Radius,278-804-3504,USD,31.80,7,"1,305"
2017-03-19,2017-03-13,Impact Radius,278-804-3504,USD,296.17,26,"1,790"
2017-03-20,2017-03-20,Impact Radius,278-804-3504,USD,490.20,46,"4,327"
2017-03-20,2017-03-20,SaaSquatch,440-735-6734,CAD,7.08,7,993
2017-03-21,2017-03-20,Impact Radius,278-804-3504,USD,451.96,45,"4,481"
2017-03-21,2017-03-20,SaaSquatch,440-735-6734,CAD,3.72,10,712
2017-03-22,2017-03-20,Impact Radius,278-804-3504,USD,382.41,42,"4,344"
2017-03-22,2017-03-20,SaaSquatch,440-735-6734,CAD,3.40,9,"1,314"
2017-03-23,2017-03-20,Impact Radius,278-804-3504,USD,457.35,46,"4,241"
2017-03-23,2017-03-20,SaaSquatch,440-735-6734,CAD,2.42,2,417
2017-03-24,2017-03-20,Impact Radius,278-804-3504,USD,296.99,28,"3,347"
2017-03-24,2017-03-20,SaaSquatch,440-735-6734,CAD,3.91,9,"1,184"
2017-03-25,2017-03-20,Impact Radius,278-804-3504,USD,100.95,11,"1,358"
2017-03-26,2017-03-20,Impact Radius,278-804-3504,USD,169.78,16,"1,785"
2017-03-27,2017-03-27,Impact Radius,278-804-3504,USD,328.31,35,"3,938"
2017-03-27,2017-03-27,SaaSquatch,440-735-6734,CAD,3.59,6,"1,256"
2017-03-28,2017-03-27,Impact Radius,278-804-3504,USD,514.92,50,"4,650"
2017-03-28,2017-03-27,SaaSquatch,440-735-6734,CAD,7.59,16,"2,317"
2017-03-29,2017-03-27,Impact Radius,278-804-3504,USD,400.71,41,"4,448"
2017-03-29,2017-03-27,SaaSquatch,440-735-6734,CAD,3.80,7,"1,512"
2017-03-30,2017-03-27,Impact Radius,278-804-3504,USD,441.41,49,"4,000"
2017-03-30,2017-03-27,SaaSquatch,440-735-6734,CAD,8.86,12,"1,849"
2017-03-31,2017-03-27,Impact Radius,278-804-3504,USD,353.56,38,"3,163"
2017-03-31,2017-03-27,SaaSquatch,440-735-6734,CAD,1.66,1,26
2017-04-01,2017-03-27,Impact Radius,278-804-3504,USD,135.09,14,"1,339"
2017-04-02,2017-03-27,Impact Radius,278-804-3504,USD,204.48,19,"1,636"
2017-04-03,2017-04-03,Impact Radius,278-804-3504,USD,462.39,47,"3,835"
2017-04-03,2017-04-03,SaaSquatch,440-735-6734,CAD,4.49,5,555
2017-04-04,2017-04-03,Impact Radius,278-804-3504,USD,477.45,47,"3,806"
2017-04-04,2017-04-03,SaaSquatch,440-735-6734,CAD,4.44,9,"1,884"
2017-04-05,2017-04-03,Impact Radius,278-804-3504,USD,303.18,38,"3,696"
2017-04-05,2017-04-03,SaaSquatch,440-735-6734,CAD,2.34,8,"2,277"
2017-04-06,2017-04-03,Impact Radius,278-804-3504,USD,456.32,43,"3,750"
2017-04-06,2017-04-03,SaaSquatch,440-735-6734,CAD,4.32,11,954
2017-04-07,2017-04-03,Impact Radius,278-804-3504,USD,276.23,33,"2,529"
2017-04-07,2017-04-03,SaaSquatch,440-735-6734,CAD,2.26,9,"1,226"
2017-04-08,2017-04-03,Impact Radius,278-804-3504,USD,156.23,17,"1,077"
2017-04-09,2017-04-03,Impact Radius,278-804-3504,USD,190.89,20,"1,346"
2017-04-10,2017-04-10,Impact Radius,278-804-3504,USD,341.70,31,"3,458"
2017-04-10,2017-04-10,SaaSquatch,440-735-6734,CAD,4.90,9,"1,770"
2017-04-11,2017-04-10,Impact Radius,278-804-3504,USD,398.80,47,"3,457"
2017-04-11,2017-04-10,SaaSquatch,440-735-6734,CAD,5.60,9,"1,302"
2017-04-12,2017-04-10,Impact Radius,278-804-3504,USD,282.66,32,"3,396"
2017-04-12,2017-04-10,SaaSquatch,440-735-6734,CAD,8.48,14,"2,307"
2017-04-13,2017-04-10,Impact Radius,278-804-3504,USD,323.20,31,"3,105"
2017-04-13,2017-04-10,SaaSquatch,440-735-6734,CAD,4.59,9,"1,268"
2017-04-14,2017-04-10,Impact Radius,278-804-3504,USD,268.93,27,"2,277"
2017-04-14,2017-04-10,SaaSquatch,440-735-6734,CAD,3.57,9,"1,966"
2017-04-15,2017-04-10,Impact Radius,278-804-3504,USD,133.36,15,973
2017-04-16,2017-04-10,Impact Radius,278-804-3504,USD,77.06,7,"1,142"
2017-04-17,2017-04-17,Impact Radius,278-804-3504,USD,412.65,48,"3,191"
2017-04-17,2017-04-17,SaaSquatch,440-735-6734,CAD,7.28,9,"1,624"
2017-04-18,2017-04-17,Impact Radius,278-804-3504,USD,243.63,32,"3,631"
2017-04-18,2017-04-17,SaaSquatch,440-735-6734,CAD,6.08,13,"1,455"
2017-04-19,2017-04-17,Impact Radius,278-804-3504,USD,495.15,43,"3,676"
2017-04-19,2017-04-17,SaaSquatch,440-735-6734,CAD,5.06,7,827
2017-04-20,2017-04-17,Impact Radius,278-804-3504,USD,310.66,37,"3,403"
2017-04-20,2017-04-17,SaaSquatch,440-735-6734,CAD,5.18,6,326
2017-04-21,2017-04-17,Impact Radius,278-804-3504,USD,226.18,25,"2,807"
2017-04-21,2017-04-17,SaaSquatch,440-735-6734,CAD,5.28,7,704
2017-04-22,2017-04-17,Impact Radius,278-804-3504,USD,117.21,14,"1,094"
2017-04-23,2017-04-17,Impact Radius,278-804-3504,USD,231.52,27,"1,344"
2017-04-24,2017-04-24,Impact Radius,278-804-3504,USD,337.79,40,"3,517"
2017-04-24,2017-04-24,SaaSquatch,440-735-6734,CAD,4.20,6,"1,527"
2017-04-25,2017-04-24,Impact Radius,278-804-3504,USD,382.05,42,"3,840"
2017-04-25,2017-04-24,SaaSquatch,440-735-6734,CAD,3.65,4,571
2017-04-26,2017-04-24,Impact Radius,278-804-3504,USD,382.65,41,"3,635"
2017-04-26,2017-04-24,SaaSquatch,440-735-6734,CAD,4.33,3,575
2017-04-27,2017-04-24,Impact Radius,278-804-3504,USD,344.47,36,"3,518"
2017-04-27,2017-04-24,SaaSquatch,440-735-6734,CAD,2.36,6,750
2017-04-28,2017-04-24,Impact Radius,278-804-3504,USD,166.53,13,"1,168"
2017-04-28,2017-04-24,SaaSquatch,440-735-6734,CAD,0.00,0,86
2017-04-29,2017-04-24,Impact Radius,278-804-3504,USD,71.05,10,514
2017-04-30,2017-04-24,Impact Radius,278-804-3504,USD,92.09,10,"1,177"
2017-05-01,2017-05-01,Impact Radius,278-804-3504,USD,170.77,20,"1,338"
2017-05-01,2017-05-01,SaaSquatch,440-735-6734,CAD,0.36,1,301
2017-05-02,2017-05-01,Impact Radius,278-804-3504,USD,119.48,11,780
2017-05-02,2017-05-01,SaaSquatch,440-735-6734,CAD,0.57,2,448
2017-05-03,2017-05-01,Impact Radius,278-804-3504,USD,93.09,7,585
2017-05-03,2017-05-01,SaaSquatch,440-735-6734,CAD,1.46,3,502
2017-05-04,2017-05-01,Impact Radius,278-804-3504,USD,111.18,8,627
2017-05-04,2017-05-01,SaaSquatch,440-735-6734,CAD,0.86,3,245
2017-05-05,2017-05-01,Impact Radius,278-804-3504,USD,137.01,11,585
2017-05-05,2017-05-01,SaaSquatch,440-735-6734,CAD,0.94,1,493
2017-05-06,2017-05-01,Impact Radius,278-804-3504,USD,100.51,11,709
2017-05-07,2017-05-01,Impact Radius,278-804-3504,USD,115.59,12,581
2017-05-08,2017-05-08,Impact Radius,278-804-3504,USD,120.19,9,571
2017-05-08,2017-05-08,SaaSquatch,440-735-6734,CAD,0.34,1,341
2017-05-09,2017-05-08,Impact Radius,278-804-3504,USD,177.54,14,712
2017-05-09,2017-05-08,SaaSquatch,440-735-6734,CAD,1.20,4,487
2017-05-10,2017-05-08,Impact Radius,278-804-3504,USD,176.00,16,"1,059"
2017-05-10,2017-05-08,SaaSquatch,440-735-6734,CAD,0.00,0,154
2017-05-11,2017-05-08,Impact Radius,278-804-3504,USD,126.90,15,"1,374"
2017-05-11,2017-05-08,SaaSquatch,440-735-6734,CAD,0.00,0,182
2017-05-12,2017-05-08,Impact Radius,278-804-3504,USD,110.51,13,"1,053"
2017-05-12,2017-05-08,SaaSquatch,440-735-6734,CAD,0.00,0,453
2017-05-13,2017-05-08,Impact Radius,278-804-3504,USD,142.81,15,626
2017-05-14,2017-05-08,Impact Radius,278-804-3504,USD,100.55,11,639
2017-05-15,2017-05-15,Impact Radius,278-804-3504,USD,169.11,15,836
2017-05-15,2017-05-15,SaaSquatch,440-735-6734,CAD,0.83,1,128
2017-05-16,2017-05-15,Impact Radius,278-804-3504,USD,218.26,16,"1,003"
2017-05-16,2017-05-15,SaaSquatch,440-735-6734,CAD,0.52,2,334
2017-05-17,2017-05-15,Impact Radius,278-804-3504,USD,145.40,16,822
2017-05-17,2017-05-15,SaaSquatch,440-735-6734,CAD,0.71,3,818
2017-05-18,2017-05-15,Impact Radius,278-804-3504,USD,136.65,17,"1,002"
2017-05-18,2017-05-15,SaaSquatch,440-735-6734,CAD,1.62,1,72
2017-05-19,2017-05-15,Impact Radius,278-804-3504,USD,135.98,16,763
2017-05-19,2017-05-15,SaaSquatch,440-735-6734,CAD,0.00,0,337
2017-05-20,2017-05-15,Impact Radius,278-804-3504,USD,125.70,18,576
2017-05-21,2017-05-15,Impact Radius,278-804-3504,USD,63.03,9,624
2017-05-22,2017-05-22,Impact Radius,278-804-3504,USD,140.35,17,865
2017-05-22,2017-05-22,SaaSquatch,440-735-6734,CAD,1.05,4,506
2017-05-23,2017-05-22,Impact Radius,278-804-3504,USD,134.67,20,"1,623"
2017-05-23,2017-05-22,SaaSquatch,440-735-6734,CAD,1.29,6,940
2017-05-24,2017-05-22,Impact Radius,278-804-3504,USD,192.52,23,"1,048"
2017-05-24,2017-05-22,SaaSquatch,440-735-6734,CAD,0.42,2,468
2017-05-25,2017-05-22,Impact Radius,278-804-3504,USD,151.10,19,"1,339"
2017-05-25,2017-05-22,SaaSquatch,440-735-6734,CAD,0.64,2,192
2017-05-26,2017-05-22,Impact Radius,278-804-3504,USD,181.17,21,985
2017-05-26,2017-05-22,SaaSquatch,440-735-6734,CAD,5.32,3,122
2017-05-27,2017-05-22,Impact Radius,278-804-3504,USD,93.65,8,425
2017-05-27,2017-05-22,SaaSquatch,440-735-6734,CAD,5.58,1,10
2017-05-28,2017-05-22,Impact Radius,278-804-3504,USD,90.31,14,525
2017-05-28,2017-05-22,SaaSquatch,440-735-6734,CAD,2.84,1,7
2017-05-29,2017-05-29,Impact Radius,278-804-3504,USD,176.11,19,561
2017-05-29,2017-05-29,SaaSquatch,440-735-6734,CAD,4.45,1,170
2017-05-30,2017-05-29,Impact Radius,278-804-3504,USD,179.30,16,"1,060"
2017-05-30,2017-05-29,SaaSquatch,440-735-6734,CAD,12.94,3,144
2017-05-31,2017-05-29,Impact Radius,278-804-3504,USD,176.45,21,"1,045"
2017-05-31,2017-05-29,SaaSquatch,440-735-6734,CAD,5.79,2,201
2017-06-01,2017-05-29,Impact Radius,278-804-3504,USD,124.43,11,872
2017-06-01,2017-05-29,SaaSquatch,440-735-6734,CAD,46.97,12,851
2017-06-02,2017-05-29,Impact Radius,278-804-3504,USD,137.12,16,912
2017-06-02,2017-05-29,SaaSquatch,440-735-6734,CAD,49.45,10,669
2017-06-03,2017-05-29,Impact Radius,278-804-3504,USD,46.43,9,531
2017-06-03,2017-05-29,SaaSquatch,440-735-6734,CAD,49.78,11,430
2017-06-04,2017-05-29,Impact Radius,278-804-3504,USD,83.23,10,711
2017-06-04,2017-05-29,SaaSquatch,440-735-6734,CAD,41.93,11,390
2017-06-05,2017-06-05,Impact Radius,278-804-3504,USD,188.37,20,"1,257"
2017-06-05,2017-06-05,SaaSquatch,440-735-6734,CAD,40.23,14,"1,199"
2017-06-06,2017-06-05,Impact Radius,278-804-3504,USD,140.40,14,"1,254"
2017-06-06,2017-06-05,SaaSquatch,440-735-6734,CAD,49.86,14,400
2017-06-07,2017-06-05,Impact Radius,278-804-3504,USD,143.94,15,"1,145"
2017-06-07,2017-06-05,SaaSquatch,440-735-6734,CAD,47.83,10,458
2017-06-08,2017-06-05,Impact Radius,278-804-3504,USD,144.52,14,"1,047"
2017-06-08,2017-06-05,SaaSquatch,440-735-6734,CAD,55.50,10,495
2017-06-09,2017-06-05,Impact Radius,278-804-3504,USD,210.64,25,"1,026"
2017-06-09,2017-06-05,SaaSquatch,440-735-6734,CAD,69.49,12,773
2017-06-10,2017-06-05,Impact Radius,278-804-3504,USD,154.09,12,557
2017-06-10,2017-06-05,SaaSquatch,440-735-6734,CAD,25.18,6,386
2017-06-11,2017-06-05,Impact Radius,278-804-3504,USD,136.61,17,551
2017-06-11,2017-06-05,SaaSquatch,440-735-6734,CAD,43.44,8,329
2017-06-12,2017-06-12,Impact Radius,278-804-3504,USD,195.61,21,"1,078"
2017-06-12,2017-06-12,SaaSquatch,440-735-6734,CAD,130.66,23,954
2017-06-13,2017-06-12,Impact Radius,278-804-3504,USD,179.80,21,"1,005"
2017-06-13,2017-06-12,SaaSquatch,440-735-6734,CAD,69.72,16,874
2017-06-14,2017-06-12,Impact Radius,278-804-3504,USD,152.12,18,"1,132"
2017-06-14,2017-06-12,SaaSquatch,440-735-6734,CAD,90.65,16,"1,023"
2017-06-15,2017-06-12,Impact Radius,278-804-3504,USD,173.85,19,"1,471"
2017-06-15,2017-06-12,SaaSquatch,440-735-6734,CAD,47.27,14,"1,274"
2017-06-16,2017-06-12,Impact Radius,278-804-3504,USD,100.87,13,"1,043"
2017-06-16,2017-06-12,SaaSquatch,440-735-6734,CAD,55.13,11,780
2017-06-17,2017-06-12,Impact Radius,278-804-3504,USD,88.93,11,530
2017-06-17,2017-06-12,SaaSquatch,440-735-6734,CAD,47.19,7,265
2017-06-18,2017-06-12,Impact Radius,278-804-3504,USD,63.83,11,605
2017-06-18,2017-06-12,SaaSquatch,440-735-6734,CAD,37.89,7,269
2017-06-19,2017-06-19,Impact Radius,278-804-3504,USD,314.03,34,"2,065"
2017-06-19,2017-06-19,SaaSquatch,440-735-6734,CAD,35.27,10,788
2017-06-20,2017-06-19,Impact Radius,278-804-3504,USD,309.31,31,"2,607"
2017-06-20,2017-06-19,SaaSquatch,440-735-6734,CAD,59.96,15,768
2017-06-21,2017-06-19,Impact Radius,278-804-3504,USD,253.58,27,"2,283"
2017-06-21,2017-06-19,SaaSquatch,440-735-6734,CAD,30.88,9,873
2017-06-22,2017-06-19,Impact Radius,278-804-3504,USD,336.07,30,"2,247"
2017-06-22,2017-06-19,SaaSquatch,440-735-6734,CAD,85.89,17,927
2017-06-23,2017-06-19,Impact Radius,278-804-3504,USD,260.67,26,"1,966"
2017-06-23,2017-06-19,SaaSquatch,440-735-6734,CAD,27.21,5,511
2017-06-24,2017-06-19,Impact Radius,278-804-3504,USD,163.96,18,"1,019"
2017-06-24,2017-06-19,SaaSquatch,440-735-6734,CAD,45.82,8,226
2017-06-25,2017-06-19,Impact Radius,278-804-3504,USD,154.35,17,"1,265"
2017-06-25,2017-06-19,SaaSquatch,440-735-6734,CAD,70.76,11,305
2017-06-26,2017-06-26,Impact Radius,278-804-3504,USD,278.23,31,"2,701"
2017-06-26,2017-06-26,SaaSquatch,440-735-6734,CAD,48.64,8,619
2017-06-27,2017-06-26,Impact Radius,278-804-3504,USD,277.44,29,"2,427"
2017-06-27,2017-06-26,SaaSquatch,440-735-6734,CAD,86.25,17,642
2017-06-28,2017-06-26,Impact Radius,278-804-3504,USD,291.74,31,"2,305"
2017-06-28,2017-06-26,SaaSquatch,440-735-6734,CAD,74.27,11,621
2017-06-29,2017-06-26,Impact Radius,278-804-3504,USD,263.72,29,"1,937"
2017-06-29,2017-06-26,SaaSquatch,440-735-6734,CAD,55.88,13,616
2017-06-30,2017-06-26,Impact Radius,278-804-3504,USD,239.50,26,"1,567"
2017-06-30,2017-06-26,SaaSquatch,440-735-6734,CAD,49.99,11,552
2017-07-01,2017-06-26,Impact Radius,278-804-3504,USD,189.26,22,"1,032"
2017-07-01,2017-06-26,SaaSquatch,440-735-6734,CAD,31.47,9,508
2017-07-02,2017-06-26,Impact Radius,278-804-3504,USD,113.13,14,"1,127"
2017-07-02,2017-06-26,SaaSquatch,440-735-6734,CAD,7.01,5,662
2017-07-03,2017-07-03,Impact Radius,278-804-3504,USD,207.32,20,"1,023"
2017-07-03,2017-07-03,SaaSquatch,440-735-6734,CAD,79.75,15,963
2017-07-04,2017-07-03,Impact Radius,278-804-3504,USD,126.09,12,729
2017-07-04,2017-07-03,SaaSquatch,440-735-6734,CAD,17.55,3,225
2017-07-05,2017-07-03,Impact Radius,278-804-3504,USD,258.60,19,"2,081"
2017-07-05,2017-07-03,SaaSquatch,440-735-6734,CAD,41.93,8,"1,075"
2017-07-06,2017-07-03,Impact Radius,278-804-3504,USD,269.36,32,"2,025"
2017-07-06,2017-07-03,SaaSquatch,440-735-6734,CAD,67.47,8,912
2017-07-07,2017-07-03,Impact Radius,278-804-3504,USD,186.60,17,"1,843"
2017-07-07,2017-07-03,SaaSquatch,440-735-6734,CAD,43.95,9,762
2017-07-08,2017-07-03,Impact Radius,278-804-3504,USD,104.84,8,677
2017-07-08,2017-07-03,SaaSquatch,440-735-6734,CAD,35.10,9,420
